,課程名稱,評價星等,評論數,總影片時長,觀看數,價格,課程簡介,評論標題,評論內容
0,氣球達人宋俊霖 教你氣球編織玩造型！,5.0,45,652,504,2500,"除了會教你從平面到立體的 8 種常用的編織技術
還有帽子、蛋糕、獎盃、鯨魚、黑熊、
彩虹、鳳蝶、翅膀、愛心、
青蛙...等14 種延伸應用的氣球造型","['很棒的氣球課程', '課程內容', '很感恩能夠認識到宋老師', '收获满满', '太讚了', '很用心的課程!', '大推👍', '不可错过的气球课程', '值得學習', '好', '帶來歡樂', '用心教學', '必學技巧', '氣球達人宋俊霖 教你氣球編織玩造型！', '實用性特好。', '非常實用的課程', '小鯨魚', '課程內容有種像是在玩遊戲⋯然後努力破關的概念XD', '不錯的課程', '新手必買課程!!', '影片說明仔細，很棒。', '教學用心，淺顯易懂', '循序漸進~解說詳細', 'Weaving', '真的很棒,很超值的課程~', '臺灣小藍鯨', '超推的課程', '非常清晰, 容易明白', '這個編織課程實在太棒', '學造型氣球', '很棒的課程', '老師很用心', '細心教學', '很紮實的講解值得推薦', '超值 棒棒的氣球課~', '很用心又不藏私的氣球教學', ' 品質保証的氣球課', '史上最棒的不藏私氣球教學', '課後心得', '造型氣球', '很棒', '课后心得', '氣球造型課', '超讚~~', '還沒完全看完，忍不住先來給好評⋯⋯']","['這是一門值得學習的氣球編織，\n感謝老師用心教學，淺顯易懂、\n內容可學到很多的技巧、值得\n購買。', '課程內容很實用', '我是先上了老師的第三門課後\n發現自己的編織能力較弱，才再來上這門課的\n幸好有上這門課，讓我的氣球編織技巧更為熟練\n', '用了三天的时间把三个课程看了一遍，收获很多，老师讲的非常详细', '課程內容，讓我在創作運用上，受用無比，真是太讚了', '大推!', '感謝老師不藏私專業教學！講解仔細，內容豐富，收穫很多！', '喜欢气球的你，在这里一定可以学到很多知识与技巧。', '高CP值課程，受益良多謝謝老師', '很棒', '很用心的老師 , 感謝老師不藏私的教學', '用心教學，值回票價，身為氣球人的一員，必要收藏的一門課之一，可謂之初學者邁向大師之路的必學課', '很多大型創作所需的技巧都在這裡。', '這是一門非常棒的編織學習課程,非常適合已學過氣球初階的想要晉階提升自己能力的朋友,在這課程中老師循序漸進的指導每個編織也提醒學生每個要注意的細節,真心推薦喜歡氣球的你來學習.', '上完課程後的編織法，實用性很高，可以用在未來的任何造型上，真的是非常划算的課程。', '感謝老師錄製這麼棒的編織課程~可以讓氣球愛好者做出很多有創意的作品', '尾巴不夠翹', '雖然目前卡關中=__=\n但還是非常歡迎想來挑戰的勇者一起來破關^__^\n', '學到平常很少用的折法', '感謝老師傾囊相授!!課程中說明、步驟、小細節注意事項都非常清楚明瞭，也能感受到老師在課程上十分用心，對於有一點點小基礎的初學者來說是非常適合的內容!!並期待老師下一期的課程開課喔!!', '雖然自己折氣球也非常多年了，不敢說自己很厲害，但是基礎上的基技應該都是沒有問題。\n但是看過老師的教學後，發現還是有很多小觀念的技巧是以前自學時所不知道，\n或許現在的網路很發達，要學什麼造型，直接GOOGLE或YOUTUBE都可以找的到，\n但是這些管道理只能夠學到這個造型是怎麼折，卻無法告訴你折這個造型的技巧觀念是什麼，\n透過這個系列的課程，可以幫助自己在基礎技巧上的打底，我覺得相當的不錯。', '謝謝老師不藏私又鉅細靡遺的用心教學，很細心的說明步驟、小撇步，初學者都能很快上手的好課！！', '從老師第一次開課到進階編織~循序漸進教學\n讓從來沒有接觸過汽球編織的人也能慢慢上手~', ""I am Canadian and only speaks English.  I received this course on Weaving by Master Song Junlin is EXCELLENT, even with the language barrier I can still understand.  One thing that I would like say is sometimes the subtitles in English only flash on the screen, but at any rate.  This course and the teachings of Master Song Junline again is WONDERFUL.  Since starting balloons 5 years ago, I have purchased and spent a lot of monie on DVD's and Digital Downloads and my weaving skills are fine, now with this course I will be able to make many sculptures, and Master does not miss a beat!!  If you are on the fence about this course, I would say just pay your monies and start learning.  Thank you Master Song Junlin for being such a great teacher!!"", '感謝老師的教導,內容循序漸進,講解清晰,而且還有第一人稱視角實在太棒了!一些細節部分能夠看得更清楚明白,隨著內容也會切換視角或是重複示範,面面俱到.感謝豐富的內容及老師製作的影片的用心,真的讓學生學到很多,謝謝老師!', '終於完成我夢寐以求的臺灣小藍鯨以及學習到一些折氣球的小撇步，使我在氣球的領域更前進一步，謝謝hahow，更謝謝老師無私的傾囊相授並傳遞經驗。', '內容詳細完整推薦大家學習', '老師講解生動, 容易明白, 增加我對氣球的了解!', '雖然有學過編織技巧, 但宋老師這個課程可以喚起相關記憶, 也發現自己仍有很多不足之處, 要繼續多練習, 才能將技巧提高~', '話說自己接觸氣球也三年多了，一開始是自己買些氣球教學的書籍，另外就是上Youtube上看看眾多愛好者所分享的教學影片，這樣的學習過程也是讓自己學了很多，但時間也花了很多，若您對折造型氣球有興趣，可以運用參加宋老師所開的這兩門課，他可以讓您在最短的時間，及花費最少的成本，學到一定程度的技巧及氣球相關知識（自己也是上了這門課，才發現有延長氣球壽命及亮度的作法），課程內容講解非常的清楚，只要照著作，就能做出一定水準的作品，後面再自己舉一反三試試其它類以的造型，非常值得喔。', '很喜歡這套編織課程，感覺自己又更進步了，老師教學非常棒！', '教得很仔細 也很認真之餘也不忘影片中與學員得互動。', '很仔細地指出要留意的東西,容易明白', '把所有要注意的地方仔細說明，編織的確需要花很多時間練習才能掌握訣竅，但是有老師仔細的說明配合自己努力的練習，相信一定會越來越進步，謝謝老師精闢的解說，也推薦給大家！', '老師用心製作有條理有字幕\n循序漸進 講解得好清晰 \n隨時隨地 想睇就睇 是一個非常好的 氣球教材\n', '很謝謝老師開這門課程~覺得收穫滿滿~^-^', '老師的兩門課程我都有購買，除了可以學到氣球的技巧外、老師的口條、整理歸納的方法、還有完全不藏私的給予，都是我願意再度購買的原因，因為....""宋俊霖""三個字，就是品質的保證哦！', '超推薦這門氣球課的。\n老師開設的兩堂課我皆有購買，\n從初階到進階，課堂內容都是清晰口條及循序漸進的步驟在進行，清清楚楚的很容易就能跟上腳步完成作品。尤其是線上課程真的很方便，只要在有空閒時，在好好地坐下來上課，邊看邊折的，每每完成一個品項，就會覺得好開心，這真是個很值得上的超值課程。\n', '之前會利用假日去上氣球課，但有了小孩之後，每天的時間都很緊湊…根本沒有自己的時間@@\n一直都有在fallow老師的FB，知道老師有開課，且時間上可以自己掌控，所以前後開的二種課程都有購買。\n課程內容講解很清楚仔細，口條清析節且不拖拉，影片拍得很清楚，一看就明瞭!!\n感謝老師開課程，整個大大符合自己的需求，期許自己更進階囉~', '老師很用心地講解很多很細小的細節，反覆看個一兩次就能清楚的了解問題在哪，適合自己在家裡自學，之前聽氣球講座價錢都很高\n這堂課CP值很高!值得購買!\n', '針對老師的解說多做一次邏輯就通了！', '课程讲的很详细很透彻，品质教学，学以致用。', '課程內容說的很清楚明瞭，很喜歡！', '正合乎個人所需~~~講解清楚..簡單明瞭...值回票價..讚', '我兩個課程都有買，老師的第二個氣球課程，各種氣球的基本與技巧面，教得非常清楚超棒，影片一個接一個看停不下來，完全命中自己上網自學摸索時，基礎不紮實的困窘，有氣球可以玩的人生真的很快樂⋯⋯']"
1,波波的氣球娃娃 - 歌姬初音篇,5.0,17,46,154,500,以所學變化應用，製作各種不同的氣球娃娃造型,"['有趣', '謝謝波波老師', '歌姬初音', '超值得的課程^^', '優質！！', '5顆星', '收穫很多', '很清楚的教學', '簡單易明!', '學了不錯', '很棒的課', '可愛的初音', '感謝老師', '很棒,感謝老師!', '您好老师', '歌姬初音篇', ':-D']","['有趣', '感謝波波老師無私的教學，讓我對氣球有更進一步的學習', '製作過程解説清楚，喜歡頭髮，手，裙子的製作。各部的連結也很棒。', '這個課程已經觀望很久，也看了波波老師好多折氣球的影片，決定在2022年買這個課程，上完後覺得真的太值得了^^\n\n波波老師講解的速度很適中，每個步驟也都拍得很清楚，在學習上完全沒有困難，而且有很多基礎結雖然以前學過，但從這個課程才知道還能做運用在很多細節，讓整個作品變得更有質感，作品完成後覺得好有成就感，真的很開心！\n\n希望自己以後也可以運用這次課程學到的，再創作出更多作品，再次謝謝波波老師的用心指導~', '學會了如何在圓球上頭髮及身體連結的技巧，可以使用到很多公主系列上去。', '謝老師的教學，啟發我對折氣球人物的信心。', '希望自己繼續努力', '老師把作法分解得很清楚，照著作都能順利的完成，很棒的課程', '簡單易明!', '課程學習的造型其實不是只有你看到的初音娃娃，因為不同的小改變會可以達到不一樣的變化，所以覺得還不錯。', '老師講解的很用心，期待老師更多其他的課', '👍內容詳盡', '課程很有趣~獲益良多', '簡單明瞭,做出來真的很有成就感,謝謝老師!', '特别喜欢您做的娃娃', '教學課程很好，老師講解得好清晰易明，期待老師再更多其他課程', '謝謝老師的分享，成品超可愛的…^ ^']"
2,十堂課輕鬆學會木吉他自彈自唱,4.6,10,198,364,800,"1.常見伴奏技巧:：　主要以教導""能力""為主，培養了能力便能面對各種音樂變化，或者持續進步的良好體質。

2.歌唱能力累積： 學習正確的歌唱方法，即便是平常輕鬆地在家中哼哼唱唱，也能慢慢累積歌唱實力!

3.網路資源運用： 例如在網路上找譜、網路的譜該如何閱讀、手機app協助練習、查詢和弦按法。","['ok', 'GOOOOOOOD', '這組課程真的物超所值', '非常完整且實用的教學內容', '好的開始', '最適合初學者的教材', 'Hahow課程評價', '想不到標題', '不適合已入門的同學', '整體說明清楚易懂']","['ok', '老師教的很詳細，目前學到第4課，努力中', '比起在外面一對一教學，網路上影片課程更能確保每個人都很公平學到一樣的東西，老師也教得很詳細，這上課之前我就有一把吉他，學過一點課程，卻還是不太會彈奏，上網查資料程度層次不一，很容易因為看不懂太難的教學而感到挫折，簡單的教學卻又覺得太基礎，像這樣循序漸進的學習、想練習哪個步驟在重複影片來練習真得很讚！cp值超高～～～而且才幾百塊就能上十節課～適合想自學吉他的人！！', '老師教得很仔細，內容非常豐富且實用。', '自彈自唱一直是我的夢想 經過這堂課程的介紹 同時對唱歌跟吉他伴奏有更多的認識 謝謝老師!', '非常非常詳細是彈唱教材中最詳細的，尤其對完全沒基礎的人', '老師講解非常詳細，讓我們從基礎開始練習，作業也都會有回覆', '這10堂課!我相信是許多新手在剛接觸音樂時，了解歌曲基礎知識不可或缺的課程。', '音符節奏講太細緻了，對已經入門的童鞋來說有些簡單，而且比較遺憾的是老師居然沒教片頭展示的切音啊～不過唱歌的部分還蠻喜歡的', '大部份都聽得懂，但不代表可以作到(會彈奏)，尤其4分音符還可以，8分音符已經亂了！']"
3,網路行銷全方位入門實戰（上集）,4.77,98,737,2066,1480,"1. 具備基礎的行銷文案寫作能力。
2. 具備粉絲團圖文的製作能力。
3. 成立自己的粉絲團或優化現有的粉絲團。
4. Google 及 facebook 廣告的基礎投放能力。
5. 具備獨立完成行銷計畫書的能力。
6. 具備出初階行銷企劃求職能力。","['實用', '非常實用的一堂課程!', '淺顯易懂', '很棒', '適合初學者', '課程評價', '適合網路行銷新手的入門課程', '很完善的數位課程', '內容豐富 適合新手', '內容可以，但作業老師都沒去看', '很棒', '內容基礎豐富', '內容基礎廣泛 很適合新手', '很棒', '學習網路行銷的入門好課!', '入門者的好基石', '內容豐富', '還不錯', '網路行銷全方位入門實戰（上集）心得', '希望能有講義整理出專有名詞或重點等等', '適合新手入門', '還不錯～', '淺顯易懂', '推薦', '很讚的課程', '全方面的行銷知識', '淺顯還算易懂', '課程評價', '真的是入門課，只適合完全初學者', '非常扎實的內容', '讚', '簡單易懂', '組織清晰，難度得宜', '初學者受益良多', '適合完全初學者', '適合初學者，課程安排用心', '難易度可以再調整', '初學者受惠良多', '基礎課程', '是我想學的', '很不錯的入門課！', '學到很多網路行銷觀念', '很適合行銷初學者學習的課程', '操作的內容都很實用，很適合新手', '還不錯', '新手入門最優先', '沒看到企劃案的連結點', '很適合新手', '課程規劃詳細，教學言簡意賅', '很棒的課程', '淺顯易懂', '課程安排用心，適合想了解行銷領域的大家', '適合網路行銷初學者', '內容豐富適合新手入門', '適合入門者', '適合新手入門', '內容清楚', '涵蓋範圍廣度夠', '適合新手', '老師講的很詳細', '對於初學者真的受益良多', '容易入門收穫多多', '內容還不錯但聲音不太ok', '適合行銷菜鳥的一門課，大推！', '震驚hahow會員的事實', '講解詳細', '課程內容多', '很基礎的概念課程', '內容豐富、實用，但講師表達力有待加強。', '適合新手、完全的初學者', '行銷寶庫', '對於想學行銷基礎是個很好的入門', '結尾語助詞重複頻率太高', '非常受用的一門課', '適合新手', '非常適合初學者', 'Get滿滿知識！！', '老師教得蠻仔細', '非常適合初學者', '有學到東西', '適合行銷初學者', '適合初學者的課程', '非常豐富的內容', '很棒的課程~', '簡單易懂 對初學者很有幫助!', '適合初學者的入門課程', '謝謝講課', '全方位課程', '內容非常超值 課堂準備很豐富', '非常推薦初學者', '非常值得', '淺顯易懂', '專業簡單的課程', '網路行銷全方位入門實戰（上集）', '很棒的初階課程', '老師滿專業的', '非常適合給入門新手', '鉅細靡遺，深入淺出']","['課程簡單好上手，但也因難度不高所以收穫相對不多。', '上課內容淺顯易懂', '適合初學者，課程安排用心', '內容豐富', '適合不懂行銷的初學者', '內容明確，一步步教學很容易上手\n對於想剛踏入行銷的人很適合', '課程循序漸進且由淺入深\n每一堂課都非常實用周到\n讓我不僅學習了更多社群經營的技巧\n更增加投遞廣告及繪圖軟體的基本操作能力\n\n個人認為最重要的事\n是確實完成每堂作業\n實作讓我確實吸收課程內容\n就算有時對於作業沒有頭緒\n也有同學的作品給予方向\n讓人有種「不是獨自奮戰」的感覺\n\n當初選擇課程一來事想優化插畫粉專\n二來更是為了幫處家人創業與轉職\n希望可以帶著這門課的收穫\n達成我的目標！', '內容充實多元\n舉例貼近實務\n', '講解的淺顯易懂 介紹詳細', '大家的作業老師不是應該要去看然後跟我們學員做討論跟需要修改的地方嗎？\n老師在作業方面很混', '內容很豐富', '實際操作，學習易懂，網路行銷入門好課，適合新手 ', '太多齁了 哈哈哈\n上集內容很基本 有一些平常沒注意到的 有點到提醒自己\n下集內容很充實', '內容很豐富', '內容非常有深度完全不馬虎，能奠定扎實基礎', '對於我這個想入門的新手來說，覺得不錯，能學習到正確的觀念和方向，基本觀念也說得很清楚，示範如何操作軟體工具。', '內容豐富', '物超所值 不過老師語助詞很多 哈哈', '老師的教材簡潔有力，並且適合初入門、對行銷全空白的學生。\n用小單元的形式讓每次的學習都容易吸收，此外單元結束會很有成就感，幫助鼓勵繼續學習。\n老師的講解由簡入深，瞭解什麼課程該擺在哪個難易區，不會突然教太難的，會把比較難的課程留待適當的時機進行教導，且無遺漏。\n這個課程真的很適合剛入門或正要轉職的同學，除了教導知識也宣導了一些行銷人的正確觀念，這個課程正是我所需要的，我學得很開心。\n想學習成為行銷人的同學們可以參考~^^', '如標題', '淺顯易懂，完全無行銷背景也可以很容易理解，只是語速偏慢、語助詞有點太多\n', '蠻適合給需要行銷基礎觀念的朋友~', '適合剛開始學習行銷的小夥伴們,如果內容再深入一點會更喜歡', '推薦', '教了很多觀念及實作面的技巧, 相當實用的課程~', '想入門網路行銷，這是一個很好的入門課程，能夠一次看到大部分的行銷渠道，並且有基礎概念！', '內容圖表做得很清楚，可以從頭開始打好基礎，但是到底主講人有沒有錄完回去聽自己的聲音，超級不OK，口語不順沒關係，那可以再練，但是每一句話後面都要加一個厚、或是兩個厚厚、第一次聽課聽到很痛苦，一直聽到厚厚厚厚厚厚厚厚厚無限個厚.....OMG............', '對於想要了解但沒有方向的新手有很大的幫助！', '這堂課是在作為電商行銷的新人時期買的，大約是剛接觸的頭幾個月吧，為了想多多了解廣告投放、文案和企劃書寫技巧而購買，對於行銷需要會的設計工具本來就會使用，所以在課程講解設計端的Ps, Ai的部分就先跳過了。\n但可能是因為自己身處變化快速且需要身兼多職的新創環境吧，在做中學的過程中，如果剛好又沒有空密集的把課程看完，一下子就發現這門課程已經不適用了（不到一年的時間⋯所以抱歉，我沒有看完課程）。大多數的課程，以一位工作內容正是行銷的人來說（每天接觸），真的會過於基礎；如果是以理論架構，或是引導企劃思考方向來說，又有一點籠統不夠深入。\n不過如果是對行銷一竅不通，又苦苦找不到有系統的入門方式的行銷小白，或許這門課會是一個不錯的入門工具，可以先看清楚網路行銷都在做什麼。基本上比較像是在了解如何操作，也可以很快速上手，減少自己摸索試錯的時間，但操作的「策略」較少著墨，有點可惜。\n不建議 1.可以有「做中學」機會的人 2.已了解基礎操作但不熟練，又想進階一點點（大概是狀態不上不下 XD） 的人上課，收穫很有限。\nbtw廣告相關內容google本身的免費學習資源可通用，網路也搜尋的到，課程真的很基礎。', '對於想了解網路行銷的人，這堂課CP值真的很高，裡面有非常多的內容，而且基本功扎得很穩', '淺顯易懂', '整體上課感覺還不錯，介紹非常詳盡。深入淺出，受益良多。', '老師介紹的所有概念，都很淺顯易懂而且架構紮實，如果有行銷背景經驗的人，課程可能有些部分會稍嫌冗長。但整體而言對初學者可以說是全面性檢視自己哪個區塊比較弱，可以接著進一步加強的好課程。', '覺得老師課程編排用心，講解的非常仔細，我認為這堂課對於完全沒接觸過行銷的人來說是個超值課程了！\n而且上完課程後對於要充實的部分也有了大方向，感謝老師開了這門課！受益良多！', '這堂課只適合行銷初學者，\n對於行銷廣告已有一些基礎知識的並不推薦。\n\n另外老師冗詞真的有點太多了\x08。', '講解清楚還有重點整理，初學者可以放心參加。\n(至於語助詞厚厚厚~的問題，我自己覺得影響不大，聽幾單元就很習慣了，還是可以專注在課程內容上。)', '對於已知道基礎概念的人來說，課程內容太淺（很多google就有），有些失望\n希望可以開設個別、內容中階以上的的課程（如果有專屬社團可以發問就太好了）\n', '建議初學者都要來上過這堂課,對接下來中階課程會很有幫助！其實本堂課結束後就有很多東西可以摸索跟練習了！只要照著老師的步驟去做,疑切都不會太難的！', '對一點概念都沒有的同學非常適合的基礎入門課程', '老師線上課程是我想學的的，非常實用', '行銷種類多元，該講的都有講到，很適合初學者，老師的講解方式有點可愛。', '從一開對行銷觀念一竅不通，上了老師的課，學到很多相關的知識，也相當實用。', '對於完全沒有數位行銷經驗的我來說很實用也很淺顯易懂 聽完這些課程能了解數位行銷到底在做什麼 也學到不少技能', '操作的內容都很實用，很適合新手', '讓我懂了很多行銷的概念跟原理。', '基礎觀念講解詳細 \n非常適合新手入門學習', '請問要去哪找企劃案的連結點呢？', '完全不懂網路行銷的但對這領域有興趣的很適合來看的課程\n講得很簡單易懂\n又能學到很多東西!', '老師的課程規劃詳細，把我認為的網路行銷該學到的幾乎都網羅了，教學很十分簡明扼要，如果口說可以再轉換一下，那教學品質會更好哦，加油！', '講解得很清楚', '老師講解不會很快，適合我這種理解能力差的小子。課程豐富學到了不少，謝謝老師\n', '我認為這門課非常適合推薦給想要學習行銷的初學者。老師在課程安排上非常用心，而且學習起來不會感到很挫折。\n本課程除了聽課之外，課後的實作也是非常重要的，而且老師也會定時回覆同學提出的問題，讓我學習起來不會遇到溝通不良的問題！', '內容深入淺出十分受用', '本課程很適合新手入門建立概念、打好基礎，且內容豐富又扼要，獲益良多。', '適合建立基本概念\n', '基礎觀念講解詳細 適合新手入門學習\n只是因為影片固定了\n舉的案例會變得有點舊有些可惜', '內容清楚，循序漸進\n希望老師可以開進階課程', '講解詳細', '內容及規劃很清楚，適合完全沒接觸過的新手；老師講解也很詳細。', '對於操作又更了解了', '光是上集的課程對於初學者就很受益良多，期待下集的行銷課程，非常推薦給新手！\n（至於那個吼吼吼的聲音呢！我戴上耳機倒是也覺得不太影響，認真上課其餘的聲音都會被省略的，只會剩下老師的聲音哈哈哈）\n', '對於想學行銷但不知道開始的人\n這個課程是值得考慮投資的\n能建立初步概念', '上這堂的課朋友要有全程靜音的心理準備', '面向廣泛，對行銷工作會接觸到的各個面向都有精簡切要的介紹；\n舉例豐富，有很多業界文案/企劃的實例，可以當成範本應用，也讓課程變得比較活潑；\n章節編排有次序，每一單元的內容分量剛好，內容也彼此緊扣。\n\n給行銷新手很多具體的方向和工具，也比坊間書本更貼近職場現況，這樣的內容真心覺得價格很佛(手指愛心\n\n', '買過幾堂課程，這堂真的用光我的耐心！聽到單元9就真心無法繼續了......一直“厚”“厚”“厚”....還有一堆贅詞！等我有耐心時再回頭聽吧', '小細節老師都會解釋', '知識架構完整，課程內容多又豐富。', '很適合給初學者的內容，知識架構很明確，老師重點整理很清楚。', '課程內容絕對適合社群經營相關作業的入門者，但講師講述過程較為乏味、語助詞過量（⋯厚，⋯厚，⋯⋯厚⋯），聽課過程確實不太舒服，這是比較可惜的地方。', '對廣告或文案方面沒接觸過的會很淺顯易懂，若有設計基礎的人設計篇可以說是完全跳過', '內容豐富，搭配時下流行的管道，提供了多面向的運用方式。', '分為五大類主題非常的明確，對於實務操作的單元特別有效，很值得！', '聽前面幾堂課發現老師在講課方面的小問題 (例如.......後 .........後.........後)\n\n個人認為不影響學習內容 卻多少會引響的學習效率', '自己以前沒有任何的文案經驗，這門課給了我很多想法，也讓我知道要去哪裡找資料，很推薦大家！', '各面向都有帶到的行銷入門課程，推薦給新手:D', '非常適合初學者的課程，要來接著下集課程，每個環節都有收穫~^^\n', '很謝謝老師深入淺出的分享行銷知識，既能綜觀全局，又能深入細節，尤其帶同學實際操作一次，讓人一次學到會！', '每個章節都簡單明瞭、淺顯易懂 對於沒有基礎的人來說很適合，對於有基礎的人就是強化一些概念，上到一半看到(下)開課就立刻購買了，覺得物超所值', '非常喜歡這個課程，對行銷初學者的我，收穫很多（上/下集）課程都很棒（大推！）', '課程講到許多面向與技巧，可作為初學的基礎。', '適合行銷初學者的課程，從網路行銷所需的領域各個擊破。', '對初學者以及沒有任何經驗但有興趣的人來說非常有幫助!\n每個章節都簡單明瞭、淺顯易懂\n希望老師有機會能出比較深入更詳細的課程~', '淺顯易懂,帶給我很多新觀念~\n老師的課很棒', '對於初學者而言很容易就瞭解網路行銷是什麼,線上課程的好處就是不懂可以在重復復習到自己聽懂!', '謝謝老師開設CP值高的課程!\n很清楚，受益良多\n唯一的小缺點跟其他人講到的一點，是語助詞的""齁""有點多哈哈', '沒上這門課之前，對於網路行銷是沒有概念，印象只有最近很紅的東西、做年輕人生意一定要網路行銷的知識，可是到底甚麼是""網路行銷""，很難說得清楚。\n\n而老師在這門課從不同方面介紹""網路行銷""，用淺明語言和例子說明，沒有深奧的術語，令我很快有一個了解，同時期待下集的課程!', '課程架構確實適合對行銷一竅不通的初學者，涵蓋面廣但專注於基本操作的部分，聽得出講者具備不少職場經驗。只有一個點讓我想扣半顆星──個人偏好啦XD──能不能設法減少冗詞贅字？一個我能無限重播的課程，希望不用一直聽到語助詞「吼？」', '讓網路行銷剛入門的人可以有全面的基礎教學\n老師也會在課堂上建議有許多需要注意的地方\n非常期待老師的下一堂課', '如標題所言，對網路行銷入門有非常好的介紹和教學\n非常適合入門者，也覺得學習到的內容對自己很有幫助\n非常推薦大家來一起來修這堂課!!', '老師用淺顯易懂的方式, 讓初學者容易入門.', '用深入淺出的方式帶入行銷各個層面，對想接觸行銷的初學者很有幫助。', '老師用了淺顯易懂的方式，讓我了解網路行銷的基礎，覺得與其他課程差別在，用簡單方式讓初學者可以很快上手，而不是看一堆專有名詞而還要花很多力氣去搞懂', '收穫滿滿～\n從什麼都不會到現在，對於行銷有些許的了解～\n只能說樊老師太神奇了！', '覺得這堂課滿超值的，講的內容很廣，很適合初學者入門學習!\n老師語句結束常有贅詞，雖不影響內容學習，但若能改進會更好~\n期待下集課程推出~', '內容包含廣泛但卻沒有太多的專業名詞，讓網路行銷的門外漢一聽就懂，非常適合剛接觸網路行銷的人來學習。\n期待下集的課程盡快推出............', '上課的畫面很活潑，內容很實在，目前看到文案篇了。購買前沒人發評論，不知值不值，現在覺得實惠。', '適合新手上課了解網路行銷的各個面向，全部上完，會具備基礎的網路行銷知識', '課程的安排由淺至深\n將所需具備的知識細細拆解\n讓學習上更加簡便']"
